d3mIndex,image,bounding_box
152,2016-11-16__15-24-28-151.jpg,"1362,1833,1362,1962,1552,1962,1552,1833"
152,2016-11-16__15-24-28-151.jpg,"662,2215,662,2523,834,2523,834,2215"
152,2016-11-16__15-24-28-151.jpg,"291,2701,291,2962,544,2962,544,2701"
152,2016-11-16__15-24-28-151.jpg,"55,2944,55,3205,369,3205,369,2944"
152,2016-11-16__15-24-28-151.jpg,"905,3044,905,3287,1184,3287,1184,3044"
152,2016-11-16__15-24-28-151.jpg,"816,2751,816,3055,1119,3055,1119,2751"
152,2016-11-16__15-24-28-151.jpg,"1327,2215,1327,2583,1680,2583,1680,2215"
152,2016-11-16__15-24-28-151.jpg,"1709,1558,1709,1651,1948,1651,1948,1558"
152,2016-11-16__15-24-28-151.jpg,"2273,1080,2273,1194,2377,1194,2377,1080"
152,2016-11-16__15-24-28-151.jpg,"2416,580,2416,701,2472,701,2472,580"
152,2016-11-16__15-24-28-151.jpg,"2230,1344,2230,1480,2352,1480,2352,1344"
152,2016-11-16__15-24-28-151.jpg,"2387,1415,2387,1520,2472,1520,2472,1415"
152,2016-11-16__15-24-28-151.jpg,"2387,1644,2387,1822,2472,1822,2472,1644"
152,2016-11-16__15-24-28-151.jpg,"2402,1998,2402,2160,2472,2160,2472,1998"
152,2016-11-16__15-24-28-151.jpg,"2366,2176,2366,2377,2472,2377,2472,2176"
152,2016-11-16__15-24-28-151.jpg,"2387,2787,2387,2989,2472,2989,2472,2787"
152,2016-11-16__15-24-28-151.jpg,"2373,2958,2373,3173,2472,3173,2472,2958"
153,2016-11-16__16-18-14-104.jpg,"277,105,277,323,434,323,434,105"
153,2016-11-16__16-18-14-104.jpg,"1,1,1,140,105,140,105,1"
153,2016-11-16__16-18-14-104.jpg,"34,276,34,408,159,408,159,276"
153,2016-11-16__16-18-14-104.jpg,"87,558,87,883,298,883,298,558"
153,2016-11-16__16-18-14-104.jpg,"2,926,2,1137,169,1137,169,926"
153,2016-11-16__16-18-14-104.jpg,"1,1170,1,1315,198,1315,198,1170"
153,2016-11-16__16-18-14-104.jpg,"27,1326,27,1523,180,1523,180,1326"
153,2016-11-16__16-18-14-104.jpg,"5,1526,5,1651,162,1651,162,1526"
153,2016-11-16__16-18-14-104.jpg,"362,1719,362,1848,473,1848,473,1719"
153,2016-11-16__16-18-14-104.jpg,"1,2008,1,2126,98,2126,98,2008"
153,2016-11-16__16-18-14-104.jpg,"237,2005,237,2212,437,2212,437,2005"
153,2016-11-16__16-18-14-104.jpg,"1,2178,1,2362,105,2362,105,2178"
153,2016-11-16__16-18-14-104.jpg,"302,2323,302,2508,448,2508,448,2323"
153,2016-11-16__16-18-14-104.jpg,"166,2640,166,2833,387,2833,387,2640"
153,2016-11-16__16-18-14-104.jpg,"848,487,848,637,1052,637,1052,487"
153,2016-11-16__16-18-14-104.jpg,"1209,1,1209,251,1366,251,1366,1"
153,2016-11-16__16-18-14-104.jpg,"1237,380,1237,555,1427,555,1427,380"
153,2016-11-16__16-18-14-104.jpg,"1559,94,1559,269,1659,269,1659,94"
153,2016-11-16__16-18-14-104.jpg,"1674,1,1674,169,1777,169,1777,1"
153,2016-11-16__16-18-14-104.jpg,"1752,194,1752,394,1937,394,1937,194"
153,2016-11-16__16-18-14-104.jpg,"2037,44,2037,230,2248,230,2248,44"
153,2016-11-16__16-18-14-104.jpg,"1509,612,1509,876,1709,876,1709,612"
153,2016-11-16__16-18-14-104.jpg,"1577,1044,1577,1201,1719,1201,1719,1044"
153,2016-11-16__16-18-14-104.jpg,"1866,758,1866,969,2102,969,2102,758"
153,2016-11-16__16-18-14-104.jpg,"1927,1155,1927,1323,2137,1323,2137,1155"
153,2016-11-16__16-18-14-104.jpg,"1684,1355,1684,1505,1841,1505,1841,1355"
153,2016-11-16__16-18-14-104.jpg,"1509,1387,1509,1530,1634,1530,1634,1387"
153,2016-11-16__16-18-14-104.jpg,"1334,1540,1334,1680,1466,1680,1466,1540"
153,2016-11-16__16-18-14-104.jpg,"1537,1676,1537,1887,1727,1887,1727,1676"
153,2016-11-16__16-18-14-104.jpg,"2098,1769,2098,1998,2394,1998,2394,1769"
153,2016-11-16__16-18-14-104.jpg,"1341,1840,1341,2008,1516,2008,1516,1840"
153,2016-11-16__16-18-14-104.jpg,"1505,1940,1505,2115,1655,2115,1655,1940"
153,2016-11-16__16-18-14-104.jpg,"1655,2047,1655,2258,1948,2258,1948,2047"
153,2016-11-16__16-18-14-104.jpg,"1855,2265,1855,2537,2073,2537,2073,2265"
153,2016-11-16__16-18-14-104.jpg,"1905,2712,1905,2905,2198,2905,2198,2712"
153,2016-11-16__16-18-14-104.jpg,"1527,2798,1527,3030,1719,3030,1719,2798"
153,2016-11-16__16-18-14-104.jpg,"1241,2744,1241,2926,1427,2926,1427,2744"
153,2016-11-16__16-18-14-104.jpg,"1337,2373,1337,2580,1505,2580,1505,2373"
153,2016-11-16__16-18-14-104.jpg,"1534,2548,1534,2733,1677,2733,1677,2548"
153,2016-11-16__16-18-14-104.jpg,"1023,2201,1023,2544,1312,2544,1312,2201"
154,2016-11-17__08-59-53-703.jpg,"1480,1,1480,98,1637,98,1637,1"
154,2016-11-17__08-59-53-703.jpg,"1894,451,1894,655,2048,655,2048,451"
154,2016-11-17__08-59-53-703.jpg,"1905,633,1905,873,2123,873,2123,633"
154,2016-11-17__08-59-53-703.jpg,"1198,444,1198,640,1366,640,1366,444"
154,2016-11-17__08-59-53-703.jpg,"1405,844,1405,1126,1680,1126,1680,844"
154,2016-11-17__08-59-53-703.jpg,"1505,665,1505,876,1734,876,1734,665"
154,2016-11-17__08-59-53-703.jpg,"1698,901,1698,1065,1834,1065,1834,901"
154,2016-11-17__08-59-53-703.jpg,"1784,1012,1784,1215,1984,1215,1984,1012"
154,2016-11-17__08-59-53-703.jpg,"1966,1412,1966,1658,2244,1658,2244,1412"
154,2016-11-17__08-59-53-703.jpg,"1594,1283,1594,1523,1894,1523,1894,1283"
154,2016-11-17__08-59-53-703.jpg,"1502,1530,1502,1755,1755,1755,1755,1530"
154,2016-11-17__08-59-53-703.jpg,"1784,1619,1784,1833,1969,1833,1969,1619"
154,2016-11-17__08-59-53-703.jpg,"1519,1855,1519,2108,1841,2108,1841,1855"
154,2016-11-17__08-59-53-703.jpg,"1809,2433,1809,2687,2037,2687,2037,2433"
154,2016-11-17__08-59-53-703.jpg,"1855,2901,1855,3115,2041,3115,2041,2901"
154,2016-11-17__08-59-53-703.jpg,"2109,3180,2109,3296,2274,3296,2274,3180"
154,2016-11-17__08-59-53-703.jpg,"1341,2769,1341,2944,1502,2944,1502,2769"
154,2016-11-17__08-59-53-703.jpg,"1441,2637,1441,2848,1680,2848,1680,2637"
154,2016-11-17__08-59-53-703.jpg,"1477,3101,1477,3296,1706,3296,1706,3101"
154,2016-11-17__08-59-53-703.jpg,"12,262,12,469,155,469,155,262"
154,2016-11-17__08-59-53-703.jpg,"384,565,384,798,619,798,619,565"
154,2016-11-17__08-59-53-703.jpg,"1,625,1,808,166,808,166,625"
154,2016-11-17__08-59-53-703.jpg,"287,976,287,1126,427,1126,427,976"
154,2016-11-17__08-59-53-703.jpg,"34,976,34,1198,219,1198,219,976"
154,2016-11-17__08-59-53-703.jpg,"409,1215,409,1426,573,1426,573,1215"
154,2016-11-17__08-59-53-703.jpg,"144,1887,144,2194,491,2194,491,1887"
154,2016-11-17__08-59-53-703.jpg,"341,2194,341,2358,516,2358,516,2194"
154,2016-11-17__08-59-53-703.jpg,"5,2633,5,2862,294,2862,294,2633"
154,2016-11-17__08-59-53-703.jpg,"298,2880,298,3296,450,3296,450,2880"
154,2016-11-17__08-59-53-703.jpg,"1,2912,1,2995,141,2995,141,2912"
154,2016-11-17__08-59-53-703.jpg,"27,3069,27,3169,144,3169,144,3069"
155,2016-11-17__10-11-13-094.jpg,"28,1,28,83,205,83,205,1"
155,2016-11-17__10-11-13-094.jpg,"637,276,637,455,755,455,755,276"
155,2016-11-17__10-11-13-094.jpg,"984,369,984,498,1159,498,1159,369"
155,2016-11-17__10-11-13-094.jpg,"44,519,44,662,255,662,255,519"
155,2016-11-17__10-11-13-094.jpg,"327,569,327,683,502,683,502,569"
155,2016-11-17__10-11-13-094.jpg,"198,1033,198,1140,409,1140,409,1033"
155,2016-11-17__10-11-13-094.jpg,"537,912,537,1073,777,1073,777,912"
155,2016-11-17__10-11-13-094.jpg,"837,1273,837,1394,987,1394,987,1273"
155,2016-11-17__10-11-13-094.jpg,"498,1515,498,1644,655,1644,655,1515"
155,2016-11-17__10-11-13-094.jpg,"687,1598,687,1758,777,1758,777,1598"
155,2016-11-17__10-11-13-094.jpg,"237,1798,237,1919,434,1919,434,1798"
155,2016-11-17__10-11-13-094.jpg,"669,1869,669,2044,809,2044,809,1869"
155,2016-11-17__10-11-13-094.jpg,"137,2698,137,2812,284,2812,284,2698"
155,2016-11-17__10-11-13-094.jpg,"27,3062,27,3269,259,3269,259,3062"
155,2016-11-17__10-11-13-094.jpg,"662,3065,662,3205,762,3205,762,3065"
155,2016-11-17__10-11-13-094.jpg,"898,3098,898,3269,1012,3269,1012,3098"
155,2016-11-17__10-11-13-094.jpg,"852,2648,852,2758,948,2758,948,2648"
155,2016-11-17__10-11-13-094.jpg,"762,2269,762,2415,866,2415,866,2269"
155,2016-11-17__10-11-13-094.jpg,"873,2301,873,2473,987,2473,987,2301"
155,2016-11-17__10-11-13-094.jpg,"1066,1351,1066,1565,1227,1565,1227,1351"
155,2016-11-17__10-11-13-094.jpg,"2116,308,2116,776,2469,776,2469,308"
155,2016-11-17__10-11-13-094.jpg,"2327,958,2327,1262,2469,1262,2469,958"
155,2016-11-17__10-11-13-094.jpg,"2091,1612,2091,1773,2241,1773,2241,1612"
155,2016-11-17__10-11-13-094.jpg,"2344,1812,2344,2091,2472,2091,2472,1812"
155,2016-11-17__10-11-13-094.jpg,"2098,2112,2098,2280,2277,2280,2277,2112"
155,2016-11-17__10-11-13-094.jpg,"419,2933,419,3023,505,3023,505,2933"
155,2016-11-17__10-11-13-094.jpg,"794,148,794,262,869,262,869,148"
156,2016-11-17__11-02-43-788.jpg,"1,49,1,312,166,312,166,49"
156,2016-11-17__11-02-43-788.jpg,"205,62,205,187,319,187,319,62"
156,2016-11-17__11-02-43-788.jpg,"1,561,1,705,73,705,73,561"
156,2016-11-17__11-02-43-788.jpg,"5,1126,5,1390,130,1390,130,1126"
156,2016-11-17__11-02-43-788.jpg,"352,1662,352,1794,523,1794,523,1662"
156,2016-11-17__11-02-43-788.jpg,"1,1764,1,1944,102,1944,102,1764"
156,2016-11-17__11-02-43-788.jpg,"19,2548,19,2748,184,2748,184,2548"
156,2016-11-17__11-02-43-788.jpg,"316,2601,316,2733,455,2733,455,2601"
156,2016-11-17__11-02-43-788.jpg,"1627,380,1627,576,1816,576,1816,380"
156,2016-11-17__11-02-43-788.jpg,"1666,973,1666,1144,1794,1144,1794,973"
156,2016-11-17__11-02-43-788.jpg,"1455,1194,1455,1458,1705,1458,1705,1194"
156,2016-11-17__11-02-43-788.jpg,"1709,1512,1709,1680,1869,1680,1869,1512"
156,2016-11-17__11-02-43-788.jpg,"1544,1955,1544,2098,1702,2098,1702,1955"
156,2016-11-17__11-02-43-788.jpg,"1880,1855,1880,2047,2198,2047,2198,1855"
156,2016-11-17__11-02-43-788.jpg,"1348,2415,1348,2580,1480,2580,1480,2415"
156,2016-11-17__11-02-43-788.jpg,"1623,2180,1623,2383,1798,2383,1798,2180"
156,2016-11-17__11-02-43-788.jpg,"1262,2901,1262,3083,1373,3083,1373,2901"
156,2016-11-17__11-02-43-788.jpg,"1377,2744,1377,2980,1541,2980,1541,2744"
156,2016-11-17__11-02-43-788.jpg,"1452,3015,1452,3198,1616,3198,1616,3015"
156,2016-11-17__11-02-43-788.jpg,"1559,2715,1559,2930,1741,2930,1741,2715"
156,2016-11-17__11-02-43-788.jpg,"1937,2819,1937,2958,2141,2958,2141,2819"
156,2016-11-17__11-02-43-788.jpg,"1604,1,1604,58,1737,58,1737,1"
157,2016-11-17__12-58-04-818.jpg,"669,219,669,326,805,326,805,219"
157,2016-11-17__12-58-04-818.jpg,"798,44,798,133,912,133,912,44"
157,2016-11-17__12-58-04-818.jpg,"1098,115,1098,326,1205,326,1205,115"
157,2016-11-17__12-58-04-818.jpg,"1273,51,1273,230,1412,230,1412,51"
157,2016-11-17__12-58-04-818.jpg,"1334,265,1334,390,1469,390,1469,265"
157,2016-11-17__12-58-04-818.jpg,"844,523,844,694,994,694,994,523"
157,2016-11-17__12-58-04-818.jpg,"1255,530,1255,683,1380,683,1380,530"
157,2016-11-17__12-58-04-818.jpg,"1073,726,1073,862,1155,862,1155,726"
157,2016-11-17__12-58-04-818.jpg,"1148,898,1148,1012,1237,1012,1237,898"
157,2016-11-17__12-58-04-818.jpg,"1109,1040,1109,1219,1269,1219,1269,1040"
157,2016-11-17__12-58-04-818.jpg,"1012,1362,1012,1469,1116,1469,1116,1362"
157,2016-11-17__12-58-04-818.jpg,"1109,1530,1109,1690,1216,1690,1216,1530"
157,2016-11-17__12-58-04-818.jpg,"1223,1915,1223,2062,1330,2062,1330,1915"
157,2016-11-17__12-58-04-818.jpg,"1373,2126,1373,2244,1519,2244,1519,2126"
157,2016-11-17__12-58-04-818.jpg,"748,1798,748,1901,891,1901,891,1798"
157,2016-11-17__12-58-04-818.jpg,"709,2094,709,2205,855,2205,855,2094"
157,2016-11-17__12-58-04-818.jpg,"866,2444,866,2573,987,2573,987,2444"
157,2016-11-17__12-58-04-818.jpg,"923,2773,923,3076,1112,3076,1112,2773"
157,2016-11-17__12-58-04-818.jpg,"1059,3130,1059,3290,1187,3290,1187,3130"
157,2016-11-17__12-58-04-818.jpg,"887,3205,887,3296,1025,3296,1025,3205"
157,2016-11-17__12-58-04-818.jpg,"1391,2358,1391,2440,1459,2440,1459,2358"
158,2016-11-18__08-52-42-927.jpg,"788,1,788,51,902,51,902,1"
158,2016-11-18__08-52-42-927.jpg,"1087,1,1087,155,1260,155,1260,1"
158,2016-11-18__08-52-42-927.jpg,"1130,101,1130,326,1284,326,1284,101"
158,2016-11-18__08-52-42-927.jpg,"948,383,948,515,1080,515,1080,383"
158,2016-11-18__08-52-42-927.jpg,"662,565,662,673,780,673,780,565"
158,2016-11-18__08-52-42-927.jpg,"1262,583,1262,676,1380,676,1380,583"
158,2016-11-18__08-52-42-927.jpg,"844,665,844,908,1012,908,1012,665"
158,2016-11-18__08-52-42-927.jpg,"1205,851,1205,998,1291,998,1291,851"
158,2016-11-18__08-52-42-927.jpg,"519,1040,519,1255,802,1255,802,1040"
158,2016-11-18__08-52-42-927.jpg,"1162,1319,1162,1448,1423,1448,1423,1319"
158,2016-11-18__08-52-42-927.jpg,"1223,1526,1223,1630,1334,1630,1334,1526"
158,2016-11-18__08-52-42-927.jpg,"966,1576,966,1719,1080,1719,1080,1576"
158,2016-11-18__08-52-42-927.jpg,"927,1776,927,1851,1019,1851,1019,1776"
158,2016-11-18__08-52-42-927.jpg,"727,1508,727,1594,819,1594,819,1508"
158,2016-11-18__08-52-42-927.jpg,"1109,1769,1109,1840,1194,1840,1194,1769"
158,2016-11-18__08-52-42-927.jpg,"869,1905,869,2008,959,2008,959,1905"
158,2016-11-18__08-52-42-927.jpg,"841,2058,841,2151,966,2151,966,2058"
158,2016-11-18__08-52-42-927.jpg,"616,2319,616,2494,755,2494,755,2319"
158,2016-11-18__08-52-42-927.jpg,"987,2312,987,2437,1084,2437,1084,2312"
158,2016-11-18__08-52-42-927.jpg,"1248,2173,1248,2344,1384,2344,1384,2173"
158,2016-11-18__08-52-42-927.jpg,"1334,2358,1334,2490,1484,2490,1484,2358"
158,2016-11-18__08-52-42-927.jpg,"1141,2405,1141,2590,1312,2590,1312,2405"
158,2016-11-18__08-52-42-927.jpg,"1180,2626,1180,2758,1316,2758,1316,2626"
158,2016-11-18__08-52-42-927.jpg,"419,2698,419,2873,616,2873,616,2698"
158,2016-11-18__08-52-42-927.jpg,"498,2951,498,3055,655,3055,655,2951"
158,2016-11-18__08-52-42-927.jpg,"734,3194,734,3296,835,3296,835,3194"
158,2016-11-18__08-52-42-927.jpg,"869,3023,869,3176,1002,3176,1002,3023"
158,2016-11-18__08-52-42-927.jpg,"916,2858,916,3026,1041,3026,1041,2858"
158,2016-11-18__08-52-42-927.jpg,"1202,3073,1202,3269,1327,3269,1327,3073"
158,2016-11-18__08-52-42-927.jpg,"1298,2976,1298,3176,1430,3176,1430,2976"
158,2016-11-18__08-52-42-927.jpg,"2273,1387,2273,1523,2412,1523,2412,1387"
158,2016-11-18__08-52-42-927.jpg,"2330,2330,2330,2465,2455,2465,2455,2330"
158,2016-11-18__08-52-42-927.jpg,"2359,3137,2359,3262,2416,3262,2416,3137"
158,2016-11-18__08-52-42-927.jpg,"2327,2126,2327,2198,2398,2198,2398,2126"
159,2016-11-18__08-55-02-957.jpg,"1,4,1,190,284,190,284,4"
159,2016-11-18__08-55-02-957.jpg,"480,8,480,298,741,298,741,8"
159,2016-11-18__08-55-02-957.jpg,"769,140,769,301,948,301,948,140"
159,2016-11-18__08-55-02-957.jpg,"822,1,822,105,937,105,937,1"
159,2016-11-18__08-55-02-957.jpg,"1094,5,1094,130,1366,130,1366,5"
159,2016-11-18__08-55-02-957.jpg,"319,540,319,787,619,787,619,540"
159,2016-11-18__08-55-02-957.jpg,"166,840,166,1108,487,1108,487,840"
159,2016-11-18__08-55-02-957.jpg,"1105,430,1105,783,1262,783,1262,430"
159,2016-11-18__08-55-02-957.jpg,"791,523,791,865,1084,865,1084,523"
159,2016-11-18__08-55-02-957.jpg,"866,965,866,1165,1012,1165,1012,965"
159,2016-11-18__08-55-02-957.jpg,"1237,858,1237,1137,1616,1137,1616,858"
159,2016-11-18__08-55-02-957.jpg,"494,1151,494,1458,877,1458,877,1151"
159,2016-11-18__08-55-02-957.jpg,"769,1362,769,1619,1034,1619,1034,1362"
159,2016-11-18__08-55-02-957.jpg,"302,1473,302,1755,548,1755,548,1473"
159,2016-11-18__08-55-02-957.jpg,"1191,1358,1191,1651,1498,1651,1498,1358"
159,2016-11-18__08-55-02-957.jpg,"852,1740,852,2051,1166,2051,1166,1740"
159,2016-11-18__08-55-02-957.jpg,"1027,2101,1027,2348,1316,2348,1316,2101"
159,2016-11-18__08-55-02-957.jpg,"655,2094,655,2576,962,2576,962,2094"
159,2016-11-18__08-55-02-957.jpg,"1,2165,1,2676,562,2676,562,2165"
159,2016-11-18__08-55-02-957.jpg,"465,2873,465,3296,948,3296,948,2873"
159,2016-11-18__08-55-02-957.jpg,"1,2999,1,3287,202,3287,202,2999"
159,2016-11-18__08-55-02-957.jpg,"1012,2880,1012,3180,1337,3180,1337,2880"
159,2016-11-18__08-55-02-957.jpg,"2002,137,2002,426,2255,426,2255,137"
159,2016-11-18__08-55-02-957.jpg,"2256,1,2256,430,2469,430,2469,1"
159,2016-11-18__08-55-02-957.jpg,"2223,569,2223,852,2472,852,2472,569"
159,2016-11-18__08-55-02-957.jpg,"2266,873,2266,1105,2469,1105,2469,873"
159,2016-11-18__08-55-02-957.jpg,"2284,1119,2284,1323,2472,1323,2472,1119"
159,2016-11-18__08-55-02-957.jpg,"2034,1262,2034,1573,2280,1573,2280,1262"
159,2016-11-18__08-55-02-957.jpg,"2323,1308,2323,1667,2472,1667,2472,1308"
159,2016-11-18__08-55-02-957.jpg,"1934,2126,1934,2419,2219,2419,2219,2126"
159,2016-11-18__08-55-02-957.jpg,"2209,1919,2209,2310,2472,2310,2472,1919"
159,2016-11-18__08-55-02-957.jpg,"2323,2326,2323,2557,2472,2557,2472,2326"
159,2016-11-18__08-55-02-957.jpg,"2373,2608,2373,2942,2472,2942,2472,2608"
159,2016-11-18__08-55-02-957.jpg,"1923,2640,1923,3001,2234,3001,2234,2640"
160,2016-11-18__09-23-48-170.jpg,"694,8,694,483,1605,483,1605,8"
160,2016-11-18__09-23-48-170.jpg,"427,415,427,751,884,751,884,415"
160,2016-11-18__09-23-48-170.jpg,"1037,540,1037,823,1430,823,1430,540"
160,2016-11-18__09-23-48-170.jpg,"1384,840,1384,1255,1834,1255,1834,840"
160,2016-11-18__09-23-48-170.jpg,"798,744,798,1126,1194,1126,1194,744"
160,2016-11-18__09-23-48-170.jpg,"427,780,427,1155,784,1155,784,780"
160,2016-11-18__09-23-48-170.jpg,"323,1162,323,1558,802,1558,802,1162"
160,2016-11-18__09-23-48-170.jpg,"827,1137,827,1548,1387,1548,1387,1137"
160,2016-11-18__09-23-48-170.jpg,"612,1551,612,2012,1227,2012,1227,1551"
160,2016-11-18__09-23-48-170.jpg,"1230,1612,1230,2033,1627,2033,1627,1612"
160,2016-11-18__09-23-48-170.jpg,"1305,2040,1305,2444,1716,2444,1716,2040"
160,2016-11-18__09-23-48-170.jpg,"716,2019,716,2651,1237,2651,1237,2019"
160,2016-11-18__09-23-48-170.jpg,"252,2987,252,3296,788,3296,788,2987"
160,2016-11-18__09-23-48-170.jpg,"741,2708,741,3187,1155,3187,1155,2708"
160,2016-11-18__09-23-48-170.jpg,"1337,2619,1337,2748,1634,2748,1634,2619"
160,2016-11-18__09-23-48-170.jpg,"1166,2940,1166,3296,1741,3296,1741,2940"
160,2016-11-18__09-23-48-170.jpg,"2019,2951,2019,3287,2472,3287,2472,2951"
160,2016-11-18__09-23-48-170.jpg,"2091,2140,2091,2715,2472,2715,2472,2140"
160,2016-11-18__09-23-48-170.jpg,"1802,1280,1802,1401,2062,1401,2062,1280"
160,2016-11-18__09-23-48-170.jpg,"2052,633,2052,1308,2466,1308,2466,633"
160,2016-11-18__09-23-48-170.jpg,"2268,1,2268,294,2472,294,2472,1"
161,2016-11-18__09-28-05-130.jpg,"323,130,323,344,480,344,480,130"
161,2016-11-18__09-28-05-130.jpg,"327,412,327,640,484,640,484,412"
161,2016-11-18__09-28-05-130.jpg,"27,280,27,630,312,630,312,280"
161,2016-11-18__09-28-05-130.jpg,"269,1265,269,1433,459,1433,459,1265"
161,2016-11-18__09-28-05-130.jpg,"141,1408,141,1615,348,1615,348,1408"
161,2016-11-18__09-28-05-130.jpg,"1,1673,1,1798,66,1798,66,1673"
161,2016-11-18__09-28-05-130.jpg,"73,1751,73,1901,244,1901,244,1751"
161,2016-11-18__09-28-05-130.jpg,"162,1898,162,2022,337,2022,337,1898"
161,2016-11-18__09-28-05-130.jpg,"405,2126,405,2248,541,2248,541,2126"
161,2016-11-18__09-28-05-130.jpg,"1,2177,1,2326,166,2326,166,2177"
161,2016-11-18__09-28-05-130.jpg,"359,2340,359,2555,527,2555,527,2340"
161,2016-11-18__09-28-05-130.jpg,"23,2640,23,2855,341,2855,341,2640"
161,2016-11-18__09-28-05-130.jpg,"541,3033,541,3190,698,3190,698,3033"
161,2016-11-18__09-28-05-130.jpg,"284,2965,284,3108,423,3108,423,2965"
161,2016-11-18__09-28-05-130.jpg,"160,3151,160,3296,369,3296,369,3151"
161,2016-11-18__09-28-05-130.jpg,"1487,5,1487,212,1677,212,1677,5"
161,2016-11-18__09-28-05-130.jpg,"1755,8,1755,151,1963,151,1963,8"
161,2016-11-18__09-28-05-130.jpg,"2059,219,2059,380,2234,380,2234,219"
161,2016-11-18__09-28-05-130.jpg,"1412,612,1412,740,1562,740,1562,612"
161,2016-11-18__09-28-05-130.jpg,"1748,437,1748,723,2019,723,2019,437"
161,2016-11-18__09-28-05-130.jpg,"1452,794,1452,1087,1673,1087,1673,794"
161,2016-11-18__09-28-05-130.jpg,"2052,1023,2052,1173,2237,1173,2237,1023"
161,2016-11-18__09-28-05-130.jpg,"1702,1276,1702,1512,1884,1512,1884,1276"
161,2016-11-18__09-28-05-130.jpg,"1477,1490,1477,1673,1655,1673,1655,1490"
161,2016-11-18__09-28-05-130.jpg,"1412,1719,1412,1858,1577,1858,1577,1719"
161,2016-11-18__09-28-05-130.jpg,"1862,1533,1862,1737,2077,1737,2077,1533"
161,2016-11-18__09-28-05-130.jpg,"1698,1848,1698,2165,1934,2165,1934,1848"
161,2016-11-18__09-28-05-130.jpg,"1673,2669,1673,2851,1852,2851,1852,2669"
161,2016-11-18__09-28-05-130.jpg,"1466,2769,1466,2973,1662,2973,1662,2769"
161,2016-11-18__09-28-05-130.jpg,"2091,2658,2091,2790,2280,2790,2280,2658"
161,2016-11-18__09-28-05-130.jpg,"1877,2894,1877,2987,2009,2987,2009,2894"
162,2016-11-18__09-29-21-960.jpg,"266,83,266,305,387,305,387,83"
162,2016-11-18__09-29-21-960.jpg,"55,94,55,365,219,365,219,94"
162,2016-11-18__09-29-21-960.jpg,"1,367,1,465,112,465,112,367"
162,2016-11-18__09-29-21-960.jpg,"1,816,1,983,66,983,66,816"
162,2016-11-18__09-29-21-960.jpg,"116,1012,116,1326,273,1326,273,1012"
162,2016-11-18__09-29-21-960.jpg,"1,1815,1,1959,116,1959,116,1815"
162,2016-11-18__09-29-21-960.jpg,"12,2105,12,2458,202,2458,202,2105"
162,2016-11-18__09-29-21-960.jpg,"80,2680,80,2890,359,2890,359,2680"
162,2016-11-18__09-29-21-960.jpg,"391,2676,391,2933,577,2933,577,2676"
162,2016-11-18__09-29-21-960.jpg,"1738,1,1738,98,1819,98,1819,1"
162,2016-11-18__09-29-21-960.jpg,"2069,65,2069,244,2344,244,2344,65"
162,2016-11-18__09-29-21-960.jpg,"1469,201,1469,333,1587,333,1587,201"
162,2016-11-18__09-29-21-960.jpg,"1527,340,1527,494,1623,494,1623,340"
162,2016-11-18__09-29-21-960.jpg,"1594,451,1594,658,1798,658,1798,451"
162,2016-11-18__09-29-21-960.jpg,"1609,740,1609,969,1769,969,1769,740"
162,2016-11-18__09-29-21-960.jpg,"2016,1076,2016,1194,2262,1194,2262,1076"
162,2016-11-18__09-29-21-960.jpg,"1587,965,1587,1169,1780,1169,1780,965"
162,2016-11-18__09-29-21-960.jpg,"1259,1265,1259,1423,1398,1423,1398,1265"
162,2016-11-18__09-29-21-960.jpg,"1805,1330,1805,1462,2091,1462,2091,1330"
162,2016-11-18__09-29-21-960.jpg,"2087,1337,2087,1440,2209,1440,2209,1337"
162,2016-11-18__09-29-21-960.jpg,"1098,1737,1098,1862,1284,1862,1284,1737"
162,2016-11-18__09-29-21-960.jpg,"1419,1655,1419,1798,1573,1798,1573,1655"
162,2016-11-18__09-29-21-960.jpg,"1698,1598,1698,1840,1855,1840,1855,1598"
162,2016-11-18__09-29-21-960.jpg,"1766,2098,1766,2283,1962,2283,1962,2098"
162,2016-11-18__09-29-21-960.jpg,"1484,2133,1484,2305,1612,2305,1612,2133"
162,2016-11-18__09-29-21-960.jpg,"1169,2512,1169,2694,1427,2694,1427,2512"
162,2016-11-18__09-29-21-960.jpg,"1380,2373,1380,2619,1687,2619,1687,2373"
162,2016-11-18__09-29-21-960.jpg,"2048,2512,2048,2701,2402,2701,2402,2512"
162,2016-11-18__09-29-21-960.jpg,"1669,2994,1669,3290,1844,3290,1844,2994"
162,2016-11-18__09-29-21-960.jpg,"262,3201,262,3296,367,3296,367,3201"
163,2016-11-19__12-36-45-554.jpg,"116,876,116,1012,244,1012,244,876"
163,2016-11-19__12-36-45-554.jpg,"1134,1,1134,144,1262,144,1262,1"
163,2016-11-19__12-36-45-554.jpg,"1159,258,1159,444,1323,444,1323,258"
163,2016-11-19__12-36-45-554.jpg,"1019,444,1019,655,1159,655,1159,444"
163,2016-11-19__12-36-45-554.jpg,"1552,551,1552,644,1705,644,1705,551"
163,2016-11-19__12-36-45-554.jpg,"1169,533,1169,694,1341,694,1341,533"
